State,Agency Type,Agency name,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
Identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
New Jersey,,Little Falls Township,2,0,1,0,0,0,,0,0,3,"14,478"
New Jersey,,Livingston Township,1,1,0,0,0,0,1,0,0,1,"29,788"
New Jersey,,Lodi,0,1,0,0,0,0,0,1,0,0,"24,841"
New Jersey,,Long Branch,2,1,0,0,0,0,,0,0,3,"30,959"
New Jersey,,Madison,0,1,0,0,0,0,,1,0,0,"16,098"
New Jersey,,Magnolia,1,1,0,0,0,0,0,1,1,0,"4,267"
New Jersey,,Manalapan Township,0,3,1,0,0,0,,1,0,3,"40,407"
New Jersey,,Manasquan,1,0,0,0,0,0,,0,0,1,"5,798"
New Jersey,,Manchester Township,1,0,0,0,0,0,,0,0,1,"43,525"
New Jersey,,Medford Township,2,1,0,0,0,0,0,0,3,,"23,481"
New Jersey,,Metuchen,0,1,0,0,0,0,,0,0,1,"13,879"
New Jersey,,Middletown Township,1,0,0,0,0,0,,0,0,1,"65,919"
New Jersey,,Monmouth Beach,1,0,0,1,0,0,,2,0,0,"3,233"
New Jersey,,Montclair,2,2,2,0,0,0,2,0,0,4,"38,108"
New Jersey,,Montville Township,1,0,0,0,0,0,,1,0,0,"21,801"
New Jersey,,Moonachie,1,0,0,0,0,0,0,0,0,1,"2,790"
New Jersey,,Moorestown Township,0,1,0,0,0,0,0,0,1,0,"20,530"
New Jersey,,Mount Arlington,1,0,0,0,0,0,,0,1,0,"5,324"
New Jersey,,Mount Laurel Township,0,2,0,0,0,0,0,0,1,1,"41,828"
New Jersey,,Mount Olive Township,1,0,0,0,0,0,,1,0,0,"29,095"
New Jersey,,Neptune Township,8,0,4,0,0,0,,3,7,2,"27,505"
New Jersey,,Newark,0,2,1,0,0,0,2,0,0,1,"281,450"
New Jersey,,New Brunswick,5,2,2,0,0,0,,1,5,3,"57,158"
New Jersey,,New Providence,0,1,0,0,0,0,0,1,0,0,"12,461"
New Jersey,,Newton,0,1,0,0,0,0,,0,0,1,"7,950"
New Jersey,,North Brunswick Township,0,1,0,0,0,0,,1,0,0,"42,777"
New Jersey,,Northfield,1,1,0,0,0,0,0,0,2,0,"8,502"
New Jersey,,North Haledon,1,0,0,0,0,0,,1,0,0,"8,529"
New Jersey,,Nutley Township,1,0,0,0,0,0,0,0,0,1,"28,673"
New Jersey,,"Ocean Township, Monmouth County",3,3,3,0,0,0,,1,5,3,"27,070"
New Jersey,,Paramus,0,1,0,0,0,0,0,1,0,0,"26,958"
New Jersey,,Passaic,1,0,0,0,0,0,,0,1,0,"70,972"
New Jersey,,Pemberton Township,3,0,0,0,0,0,0,1,1,1,"27,739"
New Jersey,,Pequannock Township,1,0,0,0,0,0,,1,0,0,"15,425"
New Jersey,,Piscataway Township,0,1,0,0,0,0,,0,1,0,"58,181"
New Jersey,,Plainsboro Township,0,1,0,0,0,0,,0,0,1,"23,621"
New Jersey,,Point Pleasant Beach,0,1,0,0,0,0,,0,1,0,"4,519"
New Jersey,,Pompton Lakes,1,0,0,0,0,0,,0,1,0,"11,164"
New Jersey,,Princeton,1,2,1,0,0,0,,2,2,0,"29,660"
New Jersey,,Randolph Township,0,2,0,0,0,0,,2,0,0,"25,877"
New Jersey,,Raritan Township,0,0,1,0,0,0,,0,1,0,"22,011"
New Jersey,,Readington Township,1,0,0,0,0,0,,1,0,0,"15,893"
New Jersey,,Robbinsville Township,0,1,0,0,0,0,,0,0,1,"14,209"
New Jersey,,Rockaway Township,0,1,0,0,0,0,,0,0,1,"24,655"
New Jersey,,Saddle Brook Township,0,1,0,0,0,0,1,0,0,0,"14,108"
New Jersey,,Scotch Plains Township,1,0,0,0,0,0,0,0,1,0,"24,144"
New Jersey,,Sea Isle City,1,0,0,0,0,0,0,0,1,0,"2,080"
New Jersey,,Secaucus,2,1,1,0,0,0,,0,3,1,"19,528"
New Jersey,,Somerville,0,0,1,0,0,0,,0,1,0,"12,198"
New Jersey,,South Brunswick Township,3,11,1,0,0,0,,4,5,6,"45,862"
New Jersey,,South Orange,2,0,1,0,0,0,1,0,0,2,"16,332"
New Jersey,,South River,0,1,0,0,0,0,,1,0,0,"16,391"
New Jersey,,Spotswood,1,0,0,0,0,0,,1,0,0,"8,477"
New Jersey,,Toms River Township,0,2,0,0,0,0,,0,2,0,"90,504"
New Jersey,,Trenton,1,0,0,0,0,0,,0,1,0,"83,644"
New Jersey,,Union Township,0,1,0,0,0,0,0,0,0,1,"58,109"
New Jersey,,Vineland,2,2,0,0,0,0,0,0,0,4,"60,823"
New Jersey,,Voorhees Township,2,0,0,0,0,0,1,0,0,1,"29,235"
New Jersey,,Washington,1,0,0,0,0,0,0,0,0,1,"6,508"
New Jersey,,"Washington Township, Gloucester County",1,0,1,0,0,0,,0,2,0,"47,477"
New Jersey,,"Washington Township, Warren County",1,0,0,0,0,0,0,0,0,1,"6,430"
New Jersey,,West Deptford Township,1,0,0,0,0,0,,1,0,0,"21,257"
New Jersey,,West Long Branch,1,1,1,0,0,0,,2,0,1,"7,975"
New Jersey,,Winslow Township,1,0,0,0,0,0,0,0,0,1,"38,724"
New Jersey,,Woodbridge Township,0,1,0,0,0,0,,0,1,0,"102,124"
New Jersey,,Woodbury,11,0,0,0,0,0,,6,5,,"9,937"
New Jersey,,Woolwich Township,1,0,0,0,0,0,,0,0,1,"12,675"
New Jersey,State Police Agencies,,7,0,1,0,0,0,,,,,
New Jersey,,State Police:,,,,,,,,,,,
New Jersey,,Burlington County,1,0,1,0,0,0,1,0,1,0,
New Jersey,,Cumberland County,1,0,0,0,0,0,0,0,1,0,
New Jersey,,Salem County,1,0,0,0,0,0,,1,0,0,
New Jersey,,Sussex County,3,0,0,0,0,0,3,0,0,0,
New Jersey,,Warren County ,1,0,0,0,0,0,0,0,1,0,
New Mexico,Total,,8,9,9,0,0,0,,, ,,
New Mexico,Cities,,8,9,9,0,0,0,,,,,
New Mexico,,Albuquerque,7,9,9,0,0,0,2,2,11,10,"561,560"
New Mexico,,Los Lunas,1,0,0,0,0,0,,1,,,"15,398"
New York,Total,,155,311,99,1,5,24,,,,,
New York,Cities,,101,205,87,1,5,20,,,,,
New York,,Albany,1,0,0,0,0,0,0,1,0,0,"98,617"
New York,,Amherst Town,2,0,0,0,0,0,0,2,0,0,"120,436"
New York,,Auburn,0,1,0,0,0,0,0,0,1,,"26,854"
New York,,Bedford Town,0,1,0,0,0,0,0,0,1,0,"18,063"
New York,,Binghamton,1,0,0,0,0,0,0,0,1,0,"45,780"
New York,,Brighton Town,1,0,0,0,0,0,0,1,0,0,"36,889"
New York,,Buffalo,5,0,1,0,0,1,1,1,4,1,"257,446"
New York,,Cheektowaga Town,1,0,0,0,0,0,0,0,0,1,"78,100"
New York,,Clarkstown Town,1,2,0,0,0,0,0,0,3,0,"82,171"
New York,,Colonie Town,0,1,0,0,0,0,0,0,1,0,"80,075"
New York,,Cooperstown Village,1,0,0,0,0,0,0,0,1,0,"1,780"
New York,,Crawford Town,1,0,0,0,0,0,0,0,0,1,"9,202"
New York,,Dobbs Ferry Village,0,1,0,0,0,0,0,1,0,0,"11,180"
New York,,Elmira,1,0,0,0,0,0,0,1,0,0,"27,995"
New York,,Glen Cove,0,0,1,0,0,0,0,1,0,0,"27,480"
New York,,Hamburg Town,1,0,0,0,0,0,1,0,0,0,"46,028"
New York,,Lake Placid Village,1,0,0,0,0,0,0,1,0,0,"2,453"
New York,,Larchmont Village,0,2,0,0,0,0,0,1,0,1,"6,186"
New York,,Middletown,0,1,0,0,0,0,0,1,0,0,"27,752"
New York,,Monroe Village,0,3,0,0,0,0,1,1,1,0,"8,680"
New York,,New Rochelle,1,4,0,0,0,0,1,0,0,4,"80,389"
New York,,New York,74,183,79,1,5,19,66,85,85,125,"8,566,917"
New York,,Niagara Falls,0,0,1,0,0,0,0,0,1,0,"48,675"
New York,,North Tonawanda,2,0,0,0,0,0,0,0,2,0,"30,634"
New York,,Norwich,1,0,0,0,0,0,0,0,0,1,"6,929"
New York,,Peekskill,0,0,1,0,0,0,1,0,0,0,"24,129"
New York,,Ramapo Town,1,1,1,0,0,0,1,1,1,0,"92,620"
New York,,Rochester,1,0,1,0,0,0,0,1,0,1,"209,643"
New York,,Saratoga Springs,0,1,0,0,0,0,0,0,0,1,"28,005"
New York,,Schenectady,0,1,0,0,0,0,0,0,0,1,"65,138"
New York,,Southampton Town,1,0,0,0,0,0,1,0,0,0,"51,191"
New York,,Spring Valley Village,0,1,0,0,0,0,0,0,1,0,"32,844"
New York,,Utica,0,0,1,0,0,0,0,1,0,0,"60,879"
New York,,Wellsville Village,1,0,0,0,0,0,0,0,0,1,"4,506"
New York,,Yonkers,2,2,1,0,0,0,0,1,1,3,"202,075"
New York,Universities and Colleges,,15,10,4,0,0,3,,,,,
New York,,Cornell University,0,0,2,0,0,0,0,1,1,0,"21,904"
New York,,State University of New York:,,,,,,,,,,,
New York,,Binghamton,1,0,1,0,0,0,0,1,1,0,"16,913"
New York,,Buffalo,1,3,0,0,0,3,3,3,0,1,"29,796"
New York,,Downstate Medical Center,0,0,1,0,0,0,0,0,1,0,"1,858"
New York,,"State University of New York Agricultural and Technical College, Morrisville",4,2,0,0,0,0,0,0,6,0,"2,940"
New York,,State University of New York College:,,,,,,,,,,,
New York,,Brockport,1,0,0,0,0,0,0,0,1,0,"8,161"
New York,,Buffalo,1,1,0,0,0,0,1,0,0,1,"10,330"
New York,,Geneseo,2,1,0,0,0,0,0,0,0,3,"5,699"
New York,,New Paltz,3,0,0,0,0,0,0,0,0,3,"7,751"
New York,,Plattsburgh,1,1,0,0,0,0,1,0,0,1,"5,718"
New York,,Potsdam,1,0,0,0,0,0,0,0,0,1,"3,904"
New York,,Purchase,0,2,0,0,0,0,1,1,0,0,"4,169"
New York,Metropolitan Counties,,17,79,4,0,0,1,,,,,
New York,,Albany,1,0,0,0,0,0,0,0,0,1,
New York,,Monroe,1,1,0,0,0,0,2,0,0,0,
New York,,Nassau,7,45,0,0,0,0,8,10,9,25,
New York,,Oswego,1,0,0,0,0,0,0,0,0,1,
New York,,Saratoga,0,1,0,0,0,0,0,1,0,0,
New York,,Schoharie,0,1,0,0,0,0,1,0,0,0,
New York,,Suffolk County Police Department,7,30,4,0,0,1,10,12,8,12,
New York,,Westchester Public Safety,0,1,0,0,0,0,0,0,1,0,
New York,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
New York,,Chenango,1,0,0,0,0,0,0,1,0,,
New York,State Police Agencies,,10,5,4,0,0,0,,,,,
New York,,State Police:,,,,,,,,,,,
New York,,Albany County,1,1,1,0,0,0,0,0,0,3,
New York,,Chemung County,0,1,0,0,0,0,1,0,0,0,
New York,,Dutchess County,0,1,0,0,0,0,0,0,,1,
New York,,Franklin County,0,0,1,0,0,0,0,0,1,0,
New York,,Jefferson County,1,0,1,0,0,0,0,1,0,1,
New York,,Montgomery County,1,0,0,0,0,0,0,0,0,1,
New York,,New York County,2,1,0,0,0,0,0,0,0,3,
New York,,Niagara County,0,0,1,0,0,0,0,0,0,1,
New York,,Orange County,0,1,0,0,0,0,1,0,0,0,
New York,,Oswego County,1,0,0,0,0,0,1,0,0,0,
New York,,Rockland County,1,0,0,0,0,0,0,1,0,0,
New York,,Schoharie County,1,0,0,0,0,0,0,1,0,0,
New York,,Wayne County,1,0,0,0,0,0,0,1,0,0,
New York,,Westchester County,1,0,0,0,0,0,0,0,0,1,
New York,Other Agencies,,11,12,0,0,0,0,,,,,
New York,,New York City Metropolitan Transportation Authority,11,11,0,0,0,0,3,2,2,15,
New York,,"State Park, Finger Lakes Region",0,1,0,0,0,0,0,0,1,0,
North Carolina,Total,,99,21,26,0,1,2,,,,,
North Carolina,Cities,,75,17,24,0,0,1,,,,,
North Carolina,,Apex,3,0,0,0,0,0,0,1,1,1,"47,324"
North Carolina,,Asheville,1,0,2,0,0,0,1,0,2,0,"89,546"
North Carolina,,Boone,0,0,1,0,0,0,0,1,0,0,"18,374"
North Carolina,,Charlotte-Mecklenburg,16,3,8,0,0,0,6,11,5,5,"896,379"
North Carolina,,Concord,0,1,0,0,0,0,0,0,1,0,"89,446"
North Carolina,,Durham,2,1,0,0,0,0,0,1,1,1,"263,716"
North Carolina,,Fayetteville,7,0,0,0,0,0,0,1,4,2,"202,200"
North Carolina,,Gastonia,3,0,0,0,0,0,0,0,2,1,"75,118"
North Carolina,,Greensboro,1,4,1,0,0,0,0,1,4,1,"288,618"
North Carolina,,Greenville,1,0,4,0,0,1,2,2,1,1,"91,766"
North Carolina,,Hickory,1,0,0,0,0,0,0,0,0,1,"40,437"
North Carolina,,High Point,5,0,0,0,0,0,1,1,0,3,"111,435"
North Carolina,,Huntersville,1,0,0,0,0,0,1,0,0,0,"53,932"
North Carolina,,Jacksonville,0,0,1,0,0,0,0,0,1,0,"66,686"
North Carolina,,Littleton,1,0,0,0,0,0,0,1,0,0,641
North Carolina,,Morganton,4,0,0,0,0,0,0,0,1,3,"16,656"
North Carolina,,Raleigh,15,7,6,0,0,0,8,6,9,5,"460,593"
North Carolina,,Roanoke Rapids,4,0,0,0,0,0,1,1,2,0,"15,273"
North Carolina,,Rockingham,1,0,0,0,0,0,0,0,0,1,"9,155"
North Carolina,,Rocky Mount,1,0,0,0,0,0,0,0,1,0,"55,431"
North Carolina,,Salisbury,3,0,0,0,0,0,0,1,0,2,"34,121"
North Carolina,,Siler City,1,0,0,0,0,0,0,0,0,1,"8,498"
North Carolina,,Wilmington,4,1,0,0,0,0,2,1,1,1,"117,852"
North Carolina,,Wilson,0,0,1,0,0,0,0,0,1,0,"49,734"
North Carolina,Universities and Colleges,,4,1,2,0,0,1,,,,,
North Carolina,,Duke University,0,1,0,0,0,0,0,0,0,1,"15,984"
North Carolina,,East Carolina University,1,0,0,0,0,0,1,0,0,0,"28,289"
North Carolina,,North Carolina Central University,0,0,1,0,0,1,0,0,1,1,"8,011"
North Carolina,,North Carolina School of the Arts,2,0,0,0,0,0,1,1,0,0,970
North Carolina,,"University of North Carolina, Greensboro",1,0,1,0,0,0,0,1,0,1,"19,393"
North Carolina,Metropolitan Counties,,15,2,0,0,0,0,,,,,
North Carolina,,Forsyth,6,0,0,0,0,0,1,3,1,1,
North Carolina,,Franklin,4,0,0,0,0,0,2,1,0,1,
North Carolina,,Gaston County Police Department,1,0,0,0,0,0,0,0,1,0,
North Carolina,,Iredell,2,0,0,0,0,0,1,0,0,1,
North Carolina,,New Hanover,1,0,0,0,0,0,0,0,0,1,
North Carolina,,Randolph,0,1,0,0,0,0,0,0,1,0,
North Carolina,,Yadkin,1,1,0,0,0,0,1,0,0,1,
North Carolina,Nonmetropolitan Counties,,4,1,0,0,1,0,,,,,
North Carolina,,Jackson,1,1,0,0,0,0,0,0,0,1,
North Carolina,,Moore,0,0,0,0,1,0,1,0,0,0,
North Carolina,,Sampson,2,0,0,0,0,0,0,0,0,2,
North Carolina,,Surry,1,0,0,0,0,0,0,0,0,1,
North Carolina,Other Agencies,,1,0,0,0,0,0,,,,,
North Carolina,,University of North Carolina Hospitals,1,0,0,0,0,0,0,0,1,0,
North Dakota,Total,,7,1,0,0,0,0,,,,,
North Dakota,Cities,,5,1,0,0,0,0,,,,,
North Dakota,,Bismarck,2,0,0,0,0,0,0,0,0,2,"73,248"
North Dakota,,Grand Forks,0,1,0,0,0,0,0,0,1,0,"57,853"
North Dakota,,Watford City,2,0,0,0,0,0,0,0,1,1,"8,819"
North Dakota,,Williston,1,0,0,0,0,0,0,0,1,0,"29,929"
North Dakota,Universities and Colleges,,1,0,0,0,0,0,,,,,
North Dakota,,University of North Dakota,1,0,0,0,0,0,0,0,1,0,"14,951"
North Dakota,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
North Dakota,,Hettinger,1,0,0,0,0,0,0,0,0,1,
Ohio,Total,,336,35,60,9,1,1,,,,,
Ohio,Cities,,308,28,56,8,1,0,,,,,
Ohio,,Akron,3,0,1,0,0,0,1,2,1,0,"197,257"
Ohio,,Albany,0,0,1,0,0,0,0,0,0,1,918
Ohio,,Athens,1,0,0,0,0,0,0,0,1,0,"25,203"
Ohio,,Aurora,2,0,1,0,0,0,0,1,1,1,"15,897"
Ohio,,Barberton,1,0,0,0,0,0,0,0,0,1,"26,172"
Ohio,,Beaver Township,0,0,1,0,0,0,0,1,0,0,"6,492"
Ohio,,Bellbrook,0,1,0,1,0,0,2,0,0,0,"7,074"
Ohio,,Bellefontaine,1,0,1,0,0,0,0,1,1,0,"13,073"
Ohio,,Bexley,0,1,0,0,0,0,0,0,1,0,"13,775"
Ohio,,Blue Ash,1,1,1,0,1,0,3,0,0,1,"12,169"
Ohio,,Boardman,1,0,0,0,0,0,0,1,0,0,"39,692"
Ohio,,Canton,1,0,0,0,0,0,0,1,0,0,"71,652"
Ohio,,Chillicothe,1,0,0,0,0,0,0,0,1,0,"21,692"
Ohio,,Cincinnati,32,2,8,0,0,0,7,10,10,15,"298,880"
Ohio,,Circleville,1,0,0,0,0,0,0,0,1,0,"13,930"
Ohio,,Cleveland,8,0,0,0,0,0,2,5,1,0,"386,227"
Ohio,,Colerain Township,4,0,0,0,0,0,3,1,0,0,"58,907"
Ohio,,Columbus,123,10,18,0,0,0,42,29,49,31,"862,515"
Ohio,,Dayton,5,0,0,0,0,0,0,4,0,1,"140,260"
Ohio,,Defiance,1,0,0,0,0,0,0,0,0,1,"16,697"
Ohio,,Delhi Township,3,0,0,0,0,0,1,1,1,0,"29,573"
Ohio,,East Palestine,2,0,0,0,0,0,0,1,1,0,"4,548"
Ohio,,Elyria,2,0,1,0,0,0,1,2,0,0,"53,633"
Ohio,,Fairborn,1,0,1,0,0,0,1,0,0,1,"33,587"
Ohio,,Fairview Park,1,0,0,0,0,0,0,0,0,1,"16,318"
Ohio,,Findlay,0,1,0,0,0,0,1,0,,,"41,156"
Ohio,,Gahanna,2,1,0,0,0,0,1,2,0,0,"34,859"
Ohio,,Garfield Heights,0,0,1,0,0,0,1,,,0,"27,938"
Ohio,,Green Township,0,0,1,0,0,0,0,0,0,1,"58,764"
Ohio,,Greenville,1,0,0,0,0,0,0,1,0,0,"12,962"
Ohio,,Grove City,5,0,0,0,0,0,1,2,1,1,"40,161"
Ohio,,Hamilton,9,0,0,0,0,0,1,3,3,2,"62,423"
Ohio,,Heath,1,0,0,0,0,0,0,0,1,0,"10,528"
Ohio,,Hilliard,2,0,1,0,0,0,0,2,1,0,"34,832"
Ohio,,Huber Heights,3,0,1,1,0,0,1,1,2,1,"38,180"
Ohio,,Independence,1,0,0,0,0,0,0,0,0,1,"7,132"
Ohio,,"Jackson Township, Stark County",2,0,1,0,0,0,2,0,1,0,"40,780"
Ohio,,Lockland,1,0,0,0,0,0,1,0,0,0,"3,422"
Ohio,,Lyndhurst,1,1,1,0,0,0,0,1,1,1,"13,624"
Ohio,,Mansfield,1,2,0,0,0,0,2,1,0,0,"46,656"
Ohio,,Marietta,1,0,0,0,0,0,0,1,0,,"13,867"
Ohio,,Massillon,3,0,0,0,0,0,1,2,0,0,"32,268"
Ohio,,Maumee,0,1,0,0,0,0,0,0,1,0,"13,875"
Ohio,,Mayfield Heights,1,0,0,0,0,0,0,1,0,0,"18,770"
Ohio,,Medina Township,1,0,0,0,0,0,1,0,0,0,"9,015"
Ohio,,Miamisburg,0,1,0,0,0,0,0,1,0,0,"20,000"
Ohio,,"Miami Township, Montgomery County",1,0,0,0,0,0,0,0,0,1,"29,140"
Ohio,,Monroe,1,0,0,0,0,0,0,1,0,0,"15,933"
Ohio,,Montgomery,1,0,0,0,0,0,1,0,0,0,"10,558"
Ohio,,Montpelier,1,0,0,0,0,0,1,0,0,0,"3,980"
Ohio,,Montville Township,1,0,0,0,0,0,0,1,0,0,"11,815"
Ohio,,Moraine,3,0,0,0,0,0,1,0,1,1,"6,385"
Ohio,,Mount Healthy,1,0,0,0,0,0,0,0,1,0,"6,028"
Ohio,,Napoleon,2,0,2,0,0,0,2,0,1,1,"8,566"
Ohio,,New Franklin,1,0,0,0,0,0,0,1,0,0,"14,285"
Ohio,,Newton Falls,1,0,0,0,0,0,0,0,1,0,"4,628"
Ohio,,North College Hill,0,0,1,0,0,0,0,0,1,0,"9,320"
Ohio,,Oberlin,0,1,0,0,0,0,0,0,0,1,"8,342"
Ohio,,Parma,1,2,0,0,0,0,1,1,0,1,"79,576"
Ohio,,Portsmouth,1,0,0,0,0,0,0,1,0,,"20,442"
Ohio,,Powell,1,0,0,0,0,0,0,1,0,0,"13,273"
Ohio,,Reynoldsburg,1,0,0,0,0,0,0,0,1,0,"37,406"
Ohio,,Salem,0,0,0,4,0,0,1,0,3,0,"11,943"
Ohio,,Shelby,1,0,1,0,0,0,0,1,1,0,"9,012"
Ohio,,Sidney,2,0,1,0,0,0,0,1,2,0,"20,797"
Ohio,,South Euclid,1,0,0,0,0,0,0,1,0,0,"21,686"
Ohio,,"Springfield Township, Hamilton County",0,0,1,0,0,0,0,1,0,0,"36,527"
Ohio,,"Springfield Township, Summit County",1,0,1,0,0,0,0,1,0,1,"17,813"
Ohio,,Steubenville,1,0,0,0,0,0,,0,1,0,"18,137"
Ohio,,Streetsboro,0,0,0,1,0,0,0,0,0,1,"16,364"
Ohio,,Toledo,31,0,4,0,0,0,3,3,17,12,"278,366"
Ohio,,Troy,0,0,2,0,0,0,2,0,0,0,"25,745"
Ohio,,Upper Arlington,1,0,0,0,0,0,1,0,0,0,"35,150"
Ohio,,Upper Sandusky,1,0,0,0,0,0,0,0,1,0,"6,515"
Ohio,,Urbana,9,0,0,0,0,0,0,0,0,9,"11,482"
Ohio,,Vienna Township,1,0,0,0,0,0,0,0,0,1,"3,817"
Ohio,,Wadsworth,1,0,0,0,0,0,0,0,1,0,"21,910"
Ohio,,Wapakoneta,2,1,0,0,0,0,0,1,1,1,"9,815"
Ohio,,Warren,1,0,0,0,0,0,0,0,0,1,"40,005"
Ohio,,West Chester Township,1,0,0,0,0,0,0,1,0,0,"61,080"
Ohio,,West Jefferson,0,0,0,1,0,0,0,0,1,0,"4,291"
Ohio,,Wilmington,1,1,0,0,0,0,0,1,1,0,"12,443"
Ohio,,Wooster,1,0,0,0,0,0,1,0,0,0,"26,883"
Ohio,,Xenia,1,0,0,0,0,0,1,0,0,0,"26,037"
Ohio,,Yellow Springs,1,1,0,0,0,0,1,1,0,0,"3,857"
Ohio,,Youngstown,2,0,1,0,0,0,0,1,2,0,"64,181"
Ohio,,Zanesville,1,0,2,0,0,0,1,0,1,1,"25,494"
Ohio,Universities and Colleges,,5,0,1,0,0,0,,,,,
Ohio,,Capital University,0,0,1,0,0,0,0,0,0,1,"3,465"
Ohio,,Kent State University,1,0,0,0,0,0,,,1,,"30,067"
Ohio,,"Ohio State University, Columbus",2,0,0,0,0,0,0,0,0,2,"58,663"
Ohio,,Otterbein University,1,0,0,0,0,0,0,1,0,0,"2,808"
Ohio,,University of Akron,1,0,0,0,0,0,0,0,1,0,"23,101"
Ohio,Metropolitan Counties,,13,4,3,1,0,1,,,,,
Ohio,,Butler,1,1,0,0,0,0,1,0,1,0,
Ohio,,Clark,0,1,1,0,0,0,0,2,0,0,
Ohio,,Clermont,0,1,0,0,0,0,0,1,0,0,
Ohio,,Delaware,1,0,0,0,0,0,0,0,1,0,
Ohio,,Geauga,1,0,0,0,0,0,0,0,0,1,
Ohio,,Greene,6,1,0,0,0,0,2,1,2,2,
Ohio,,Lawrence,1,0,0,0,0,0,0,0,1,0,
Ohio,,Lorain,0,0,0,0,0,1,0,0,1,0,
Ohio,,Montgomery,1,0,1,0,0,0,0,0,2,0,
Ohio,,Summit,1,0,0,0,0,0,0,0,1,0,
Ohio,,Trumbull,1,0,0,1,0,0,1,0,1,0,
Ohio,,Warren,0,0,1,0,0,0,1,0,0,0,
Ohio,Nonmetropolitan Counties,,7,2,0,0,0,0,,,,,
Ohio,,Ashland,1,0,0,0,0,0,0,1,0,0,
Ohio,,Ashtabula,1,0,0,0,0,0,0,0,1,0,
Ohio,,Champaign,1,0,0,0,0,0,0,0,0,1,
Ohio,,Fayette,0,1,0,0,0,0,0,1,0,0,
Ohio,,Gallia,1,0,0,0,0,0,0,0,1,0,
Ohio,,Highland,1,0,0,0,0,0,1,0,0,0,
Ohio,,Mercer,0,1,0,0,0,0,0,1,0,0,
Ohio,,Pike,1,0,0,0,0,0,0,1,0,0,
Ohio,,Ross,1,0,0,0,0,0,0,1,0,0,
Ohio,Other Agencies,,3,1,0,0,0,0,,,,,
Ohio,,Cleveland Metropolitan Park District,2,1,0,0,0,0,1,1,1,0,
Ohio,,Ohio Department of Natural Resources,1,0,0,0,0,0,0,0,1,0,
Oklahoma,Total,,20,5,5,3,0,0,,,,,
Oklahoma,Cities,,9,4,4,0,0,0,,,,,
Oklahoma,,Anadarko,1,0,0,0,0,0,0,0,1,0,"6,702"
Oklahoma,,Blanchard,0,1,0,0,0,0,0,1,0,0,"8,461"
Oklahoma,,Collinsville,2,0,0,0,0,0,0,1,0,1,"6,678"
Oklahoma,,Cushing,1,1,0,0,0,0,0,0,0,2,"7,874"
Oklahoma,,Heavener,0,0,1,0,0,0,1,0,0,0,"3,321"
Oklahoma,,Norman,1,0,1,0,0,0,1,0,1,0,"122,143"
Oklahoma,,Nowata,0,1,0,0,0,0,0,0,0,1,"3,747"
Oklahoma,,Oklahoma City,3,0,0,0,0,0,1,0,0,2,"641,681"
Oklahoma,,Perry,0,0,1,0,0,0,1,0,0,0,"5,091"
Oklahoma,,Tulsa,0,1,0,0,0,0,0,1,0,0,"405,748"
Oklahoma,,Union City,1,0,0,0,0,0,0,0,0,1,"2,004"
Oklahoma,,Woodward,0,0,1,0,0,0,0,0,0,1,"13,223"
Oklahoma,Metropolitan Counties,,6,1,0,0,0,0,,,,,
Oklahoma,,Lincoln,1,0,0,0,0,0,0,0,1,0,
Oklahoma,,Okmulgee,1,0,0,0,0,0,0,1,0,0,
Oklahoma,,Wagoner,4,1,0,0,0,0,1,0,3,1,
Oklahoma,Nonmetropolitan Counties,,5,0,1,3,0,0,,,,,
Oklahoma,,Craig,0,0,0,1,0,0,0,0,1,0,
Oklahoma,,Delaware,2,0,0,1,0,0,0,1,2,0,
Oklahoma,,Garvin,1,0,0,0,0,0,1,0,0,0,
Oklahoma,,Kingfisher,1,0,0,0,0,0,1,0,0,0,
Oklahoma,,Payne,0,0,0,1,0,0,0,0,0,1,
Oklahoma,,Seminole,0,0,1,0,0,0,1,0,0,0,
Oklahoma,,Woodward,1,0,0,0,0,0,0,0,1,0,
Oregon,Total,,61,23,17,2,0,1,,,,,
Oregon,Cities,,57,19,13,1,0,1,,,,,
Oregon,,Ashland,1,0,1,0,0,0,1,0,0,1,"21,017"
Oregon,,Beaverton,2,0,0,0,0,0,0,0,0,2,"97,907"
Oregon,,Coos Bay,0,1,0,0,0,0,0,0,1,0,"16,224"
Oregon,,Cornelius,1,0,0,0,0,0,0,0,0,1,"12,402"
Oregon,,Corvallis,1,1,0,0,0,0,1,1,0,0,"56,061"
Oregon,,Eugene,27,5,4,1,0,1,2,12,11,13,"164,883"
Oregon,,Gervais,0,0,1,0,0,0,1,0,0,0,"2,663"
Oregon,,Gresham,4,1,1,0,0,0,2,1,1,2,"111,491"
Oregon,,Hood River,0,1,0,0,0,0,1,0,,,"7,719"
Oregon,,Lincoln City,0,3,0,0,0,0,0,0,0,3,"8,588"
Oregon,,Medford,0,0,1,0,0,0,0,1,0,0,"80,794"
Oregon,,Newberg-Dundee,1,0,0,0,0,0,0,1,0,0,"26,105"
Oregon,,Oregon City,2,0,0,0,0,0,1,1,0,0,"36,485"
Oregon,,Portland,5,3,2,0,0,0,2,2,4,2,"642,129"
